id1,text1,entity1,id2,text2,entity2,text_similarity_score,entity_similarity_score,date_difference
nifty_113,REG - Elektron PLCPanther Securities - Holding(s) in Company,reg - elektron plcpanther securities - holding(s|company|elektron|plcpanther|securities|holding(s,nifty_273,REG - Elektron PLCPanther Securities - Holding(s) in Company,reg - elektron plcpanther securities - holding(s|company|elektron|plcpanther|securities|holding(s,1.0000004,1.0,290
nifty_113,REG - Acuity Environmental - Issue of Equity,reg - acuity environmental - issue|equity,nifty_216,REG - Acuity Environmental - Issue of Equity,reg - acuity environmental - issue|equity,1.0000004,1.0,189
nifty_119,REG - Xtract Energy plc - Investment Update,reg - xtract energy plc - investment update|xtract|energy|plc|investment|update,nifty_141,REG - Xtract Energy plc - Investment Update,reg - xtract energy plc - investment update|xtract|energy|plc|investment|update,1.0000004,1.0,41
nifty_119,REG - Xtract Energy plc - Investment Update,reg - xtract energy plc - investment update|xtract|energy|plc|investment|update,nifty_243,REG - Xtract Energy plc - Investment Update,reg - xtract energy plc - investment update|xtract|energy|plc|investment|update,1.0000004,1.0,229
nifty_119,REG - Xtract Energy plc - Investment Update,reg - xtract energy plc - investment update|xtract|energy|plc|investment|update,nifty_276,REG - Xtract Energy plc - Investment Update,reg - xtract energy plc - investment update|xtract|energy|plc|investment|update,1.0000004,1.0,287
nifty_119,REG - British Empire Sec - Monthly Update,british empire sec|british|empire|sec,nifty_391,REG - British Empire Sec - Monthly Update,british empire sec|british|empire|sec,1.0000004,1.0,497
nifty_134,REG - Aurora Offshore FdII - New series of Shares,aurora offshore fdii|new series|shares|aurora|offshore|fdii,nifty_360,REG - Aurora Offshore FdII - New Series of Shares,aurora offshore fdii|new series|shares|aurora|offshore|fdii,1.0000004,1.0,412
nifty_138,REG - Murray Inc Trust PLC - Annual Financial Report,murray inc trust plc|annual financial report|murray|inc|trust|plc|annual|financial|report,nifty_534,REG - Murray Inc Trust PLC - Annual Financial Report,murray inc trust plc|annual financial report|murray|inc|trust|plc|annual|financial|report,1.0000004,1.0,728
nifty_139,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,nifty_207,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,1.0000004,1.0,126
nifty_139,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,nifty_217,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,1.0000004,1.0,145
nifty_139,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,nifty_283,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,1.0000004,1.0,265
nifty_139,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,nifty_288,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,1.0000004,1.0,273
nifty_139,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,nifty_469,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,1.0000004,1.0,607
nifty_141,REG - TVC Holdings PLCAllied Irish Banks - Holding(s) in Company,- tvc holdings plcallied irish banks|holding(s|company|tvc|holdings|plcallied|irish|banks,nifty_184,REG - TVC Holdings PLCAllied Irish Banks - Holding(s) in Company,- tvc holdings plcallied irish banks|holding(s|company|tvc|holdings|plcallied|irish|banks,1.0000004,1.0,78
nifty_141,REG - TVC Holdings PLCAllied Irish Banks - Holding(s) in Company,- tvc holdings plcallied irish banks|holding(s|company|tvc|holdings|plcallied|irish|banks,nifty_207,REG - TVC Holdings PLCAllied Irish Banks - Holding(s) in Company,- tvc holdings plcallied irish banks|holding(s|company|tvc|holdings|plcallied|irish|banks,1.0000004,1.0,121
nifty_152,REG - Norseman Gold PLC - Holding(s) in Company,- norseman gold plc|holding(s|company|norseman|gold|plc,nifty_202,REG - Norseman Gold PLC - Holding(s) in Company,- norseman gold plc|holding(s|company|norseman|gold|plc,1.0000004,1.0,92
nifty_152,REG - Norseman Gold PLC - Holding(s) in Company,- norseman gold plc|holding(s|company|norseman|gold|plc,nifty_272,REG - Norseman Gold PLC - Holding(s) in Company,- norseman gold plc|holding(s|company|norseman|gold|plc,1.0000004,1.0,219
nifty_154,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,nifty_207,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,1.0000004,1.0,99
nifty_154,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,nifty_469,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,1.0000004,1.0,580
nifty_165,REG - SR Global Fund Inc. - Issue of New Series,sr global fund inc.|issue|new series|sr|global|fund|inc.,nifty_227,REG - SR Global Fund Inc. - Issue of New Series,sr global fund inc.|issue|new series|sr|global|fund|inc.,1.0000004,1.0,118
nifty_166,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,nifty_216,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,1.0000004,1.0,96
nifty_166,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,nifty_237,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,1.0000004,1.0,133
nifty_166,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,nifty_244,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,1.0000004,1.0,146
nifty_166,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,nifty_265,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,1.0000004,1.0,183
nifty_166,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,nifty_268,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,1.0000004,1.0,189
nifty_166,REG - TVC Holdings PLCAllied Irish Banks - Holding(s) in Company,- tvc holdings plcallied irish banks|holding(s|company|tvc|holdings|plcallied|irish|banks,nifty_207,REG - TVC Holdings PLCAllied Irish Banks - Holding(s) in Company,- tvc holdings plcallied irish banks|holding(s|company|tvc|holdings|plcallied|irish|banks,1.0000004,1.0,78
nifty_170,REG - Cadogan PetroleumLloyds Banking Group - Holding(s) in Company,cadogan petroleumlloyds banking group|holding(s|company|cadogan|petroleumlloyds|banking|group,nifty_512,REG - Cadogan PetroleumLloyds Banking Group - Holding(s) in Company,cadogan petroleumlloyds banking group|holding(s|company|cadogan|petroleumlloyds|banking|group,1.0000004,1.0,631
nifty_185,REG - Dixons Retail PLC - Holding(s) in Company,- dixons retail plc|holding(s|company|dixons|retail|plc,nifty_189,REG - Dixons Retail PLC - Holding(s) in Company,- dixons retail plc|holding(s|company|dixons|retail|plc,1.0000004,1.0,7
nifty_185,REG - Dixons Retail PLC - Holding(s) in Company,- dixons retail plc|holding(s|company|dixons|retail|plc,nifty_217,REG - Dixons Retail PLC - Holding(s) in Company,- dixons retail plc|holding(s|company|dixons|retail|plc,1.0000004,1.0,61
nifty_185,REG - Dixons Retail PLC - Holding(s) in Company,- dixons retail plc|holding(s|company|dixons|retail|plc,nifty_376,REG - Dixons Retail PLC - Holding(s) in Company,- dixons retail plc|holding(s|company|dixons|retail|plc,1.0000004,1.0,348
nifty_185,REG - Dixons Retail PLC - Holding(s) in Company,- dixons retail plc|holding(s|company|dixons|retail|plc,nifty_540,REG - Dixons Retail PLC - Holding(s) in Company,- dixons retail plc|holding(s|company|dixons|retail|plc,1.0000004,1.0,655
nifty_189,REG - Dixons Retail PLC - Holding(s) in Company,- dixons retail plc|holding(s|company|dixons|retail|plc,nifty_252,REG - Dixons Retail PLC - Holding(s) in Company,- dixons retail plc|holding(s|company|dixons|retail|plc,1.0000004,1.0,117
nifty_192,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,nifty_216,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,1.0000004,1.0,47
nifty_192,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,nifty_237,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,1.0000004,1.0,84
nifty_192,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,nifty_244,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,1.0000004,1.0,97
nifty_192,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,nifty_265,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,1.0000004,1.0,134
nifty_192,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,nifty_268,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,1.0000004,1.0,140
nifty_202,REG - Bank of Nova Scotia - Publication of Prospectus,bank|nova scotia|prospectus|nova|scotia,nifty_381,REG - Bank of Nova Scotia - Publication of Prospectus,bank|nova scotia|prospectus|nova|scotia,1.0000004,1.0,328
nifty_202,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,nifty_207,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,1.0000004,1.0,9
nifty_202,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,nifty_217,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,1.0000004,1.0,28
nifty_202,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,nifty_283,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,1.0000004,1.0,148
nifty_202,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,nifty_288,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,1.0000004,1.0,156
nifty_202,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,nifty_456,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,1.0000004,1.0,468
nifty_202,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,nifty_469,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,1.0000004,1.0,490
nifty_207,REG - ZincOx Resources PLC - Holding(s) in Company,- zincox resources plc|holding(s|company|zincox|resources|plc,nifty_417,REG - ZincOx Resources PLC - Holding(s) in Company,- zincox resources plc|holding(s|company|zincox|resources|plc,1.0000004,1.0,385
nifty_207,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,nifty_217,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,1.0000004,1.0,19
nifty_207,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,nifty_234,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,1.0000004,1.0,49
nifty_207,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,nifty_237,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,1.0000004,1.0,55
nifty_207,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,nifty_283,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,1.0000004,1.0,139
nifty_207,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,nifty_288,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,1.0000004,1.0,147
nifty_207,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,nifty_456,REG - Lloyds TSB Bank PLC - Publication of Final Terms,lloyds tsb bank plc|- publication|final terms|lloyds|tsb|bank|plc,1.0000004,1.0,459
nifty_216,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,nifty_237,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,1.0000004,1.0,37
nifty_216,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,nifty_244,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,1.0000004,1.0,50
nifty_216,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,nifty_265,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,1.0000004,1.0,87
nifty_216,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,nifty_268,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,1.0000004,1.0,93
nifty_216,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,nifty_283,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,1.0000004,1.0,121
nifty_216,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,nifty_500,REG - African Mining & Exp - Holding(s) in Company,- african mining|exp - holding(s|company|african|mining|exp|holding(s,1.0000004,1.0,521
nifty_217,REG - Ipso Ventures PLCRAB Capital plc - Holding(s) in Company,reg - ipso ventures plcrab capital plc|holding(s|company|ipso|ventures|plcrab|capital|plc,nifty_276,REG - Ipso Ventures PLCRAB Capital plc - Holding(s) in Company,reg - ipso ventures plcrab capital plc|holding(s|company|ipso|ventures|plcrab|capital|plc,1.0000004,1.0,106
nifty_217,REG - Dixons Retail PLC - Holding(s) in Company,- dixons retail plc|holding(s|company|dixons|retail|plc,nifty_252,REG - Dixons Retail PLC - Holding(s) in Company,- dixons retail plc|holding(s|company|dixons|retail|plc,1.0000004,1.0,63
